discovery keyword,channel name,email,country,URL,AVG views,AVG engagement,notes,reachOut,total subs,date recorded,sampleSize,id,categoryId
bloodborne beginner videos,CaliGlitch,testEmail,country not detected,https://www.youtube.com/channel/UCxIG6jWFph1P0MUJFA1NxkA/about,,,no notes,3,518,2018-05-11 11:58:13.955385,0.0,UCxIG6jWFph1P0MUJFA1NxkA,N/A
bloodborne beginner tactics,bloodborne_ gh0ul,testEmail,country not detected,https://www.youtube.com/channel/UCNzbw1f68caVnvETBq-QDwQ/about,42.5,,no notes,3,18,2018-05-11 11:58:21.301791,2.0,UCNzbw1f68caVnvETBq-QDwQ,Film & Animation
bloodborne beginner tips and trick,Caddicarus,testEmail,GB,https://www.youtube.com/channel/UCOkL7q2SeGZeZuj22njMYEA/about,127776.78571428571,0.06099643630773531,no notes,0,574576,2018-05-11 11:58:30.176722,14.0,UCOkL7q2SeGZeZuj22njMYEA,Gaming
bloodborne beginner gameplay,SourceSpy91,testEmail,country not detected,https://www.youtube.com/channel/UCs3xOOfZjz53j6_5Xl6kbuw/about,38.916666666666664,0.06638115631691649,no notes,3,4491,2018-05-11 11:58:35.856306,13.0,UCs3xOOfZjz53j6_5Xl6kbuw,Gaming
bloodborne beginner common mistakes,Chris Davis,testEmail,country not detected,https://www.youtube.com/channel/UCgnPgGFT3fRVkXKL59iFDzQ/about,38830.64705882353,0.032428903185931064,- inactive channel,0,17955,2018-05-11 11:58:42.733540,18.0,UCgnPgGFT3fRVkXKL59iFDzQ,Gaming
bloodborne beginner common mistakes,Learn Japanese with JapanesePod101.com,testEmail,country not detected,https://www.youtube.com/channel/UC0ox9NuTHYeRys63yZpBFuA/about,11720.75,0.04914716777225575,no notes,3,815249,2018-05-11 11:58:46.663532,25.0,UC0ox9NuTHYeRys63yZpBFuA,Education
bloodborne beginner common mistakes,Markiplier,testEmail,US,https://www.youtube.com/channel/UC7_YxT-KID8kRbqZo7MyscQ/about,1174464.6666666667,0.05693487586117249,no notes,0,20345746,2018-05-11 11:58:49.647466,19.0,UC7_YxT-KID8kRbqZo7MyscQ,Gaming
bloodborne beginner common mistakes,Ethical Preparedness,testEmail,country not detected,https://www.youtube.com/channel/UCVTP_kBgE0rsLYbH2-GROfA/about,5602.833333333333,0.07306527334734353,no notes,3,22062,2018-05-11 11:58:52.999295,19.0,UCVTP_kBgE0rsLYbH2-GROfA,People & Blogs
bloodborne beginner common mistakes,Gamespilot,testEmail,DE,https://www.youtube.com/channel/UCHmYeNUCqI5U328W0c2_1aw/about,517.75,0.03594200745335463,no notes,3,22878,2018-05-11 11:58:55.311329,13.0,UCHmYeNUCqI5U328W0c2_1aw,Gaming
bloodborne beginner common mistakes,Vee,testEmail,RO,https://www.youtube.com/channel/UC8RJExf7iNpV6tp6hvNtwww/about,12388.684210526315,0.11886059009707502,no notes,3,80526,2018-05-11 11:58:58.315346,20.0,UC8RJExf7iNpV6tp6hvNtwww,Comedy
bloodborne beginner common mistakes,John Smith,testEmail,country not detected,https://www.youtube.com/channel/UCRg_0NF2kT-3arkBvkx4Faw/about,,,no notes,3,1,2018-05-11 11:58:58.514101,0.0,UCRg_0NF2kT-3arkBvkx4Faw,N/A
bloodborne beginner common mistakes,ALT 236,testEmail,FR,https://www.youtube.com/channel/UC1KxoDAzbWOWOhw5GbsE-Bw/about,45359.454545454544,0.07814948873042406,no notes,3,55493,2018-05-11 11:59:00.880703,12.0,UC1KxoDAzbWOWOhw5GbsE-Bw,Entertainment
bloodborne beginner common mistakes,workforceguardian,testEmail,country not detected,https://www.youtube.com/channel/UCZ4vEBed3Lj4vtTIAtlVi2w/about,238.75,0.0010471204188481676,no notes,3,214,2018-05-11 11:59:03.452328,13.0,UCZ4vEBed3Lj4vtTIAtlVi2w,Education
bloodborne beginner common mistakes,Jordan Cvetkov,testEmail,country not detected,https://www.youtube.com/channel/UC8DwV2pvqGjQuI2e4TrBrfA/about,,,no notes,3,2,2018-05-11 11:59:04.892800,1.0,UC8DwV2pvqGjQuI2e4TrBrfA,Gaming
bloodborne beginner common mistakes,christopher spell,testEmail,country not detected,https://www.youtube.com/channel/UCzunnuxHy_kbtj709VOqYaQ/about,,,no notes,3,0,2018-05-11 11:59:05.153483,0.0,UCzunnuxHy_kbtj709VOqYaQ,N/A
bloodborne beginner builds,Topher0gr,testEmail,country not detected,https://www.youtube.com/channel/UChjPNKYpLGUigiTXF0YBxJw/about,1155.0,0.05519794215446389,no notes,3,1502,2018-05-11 11:59:13.337683,25.0,UChjPNKYpLGUigiTXF0YBxJw,Gaming
bloodborne beginner builds,Sephirothcat2501,testEmail,country not detected,https://www.youtube.com/channel/UCPyTul_PmBfjkChK63kdD4Q/about,588.4545454545455,0.021551058241928007,no notes,3,301,2018-05-11 11:59:16.005098,12.0,UCPyTul_PmBfjkChK63kdD4Q,Gaming
bloodborne beginner builds,Devlinholic SG,testEmail,SG,https://www.youtube.com/channel/UC-jLyRinbCnCHJaQIDpYFCg/about,80.0,0.02708333333333333,no notes,3,1147,2018-05-11 11:59:20.530230,25.0,UC-jLyRinbCnCHJaQIDpYFCg,Gaming
bloodborne beginner news,Darcblade,testEmail,GB,https://www.youtube.com/channel/UCS0O2d8QagPMnAOrjSS4yCA/about,1786.3333333333333,0.046650494495241654,no notes,3,17215,2018-05-11 11:59:31.857240,3.0,UCS0O2d8QagPMnAOrjSS4yCA,Gaming
bloodborne beginner news,Sanadsk,testEmail,country not detected,https://www.youtube.com/channel/UC2EFhJTQESvy0vT3u-sxofw/about,23423.444444444445,0.04072320704327573,- dark souls channel,1,47687,2018-05-11 11:59:34.383296,10.0,UC2EFhJTQESvy0vT3u-sxofw,Gaming
bloodborne tutorial,Felipe Santana,testEmail,BR,https://www.youtube.com/channel/UC4VSoz8vEpjlTpr5gjhQ_aQ/about,1544.6666666666667,0.2984462667242123,no notes,3,88338,2018-05-11 11:59:39.810195,3.0,UC4VSoz8vEpjlTpr5gjhQ_aQ,People & Blogs
bloodborne tutorial,Naggeria,testEmail,DE,https://www.youtube.com/channel/UCqYoufmVAkZ9d069VZU8itA/about,51.166666666666664,0.17699334371901998,no notes,3,1561,2018-05-11 11:59:45.721820,25.0,UCqYoufmVAkZ9d069VZU8itA,Gaming
bloodborne tutorial,NeoWildSeven,testEmail,ES,https://www.youtube.com/channel/UCAMQBP8uIiPZ1kjGy_vpQjA/about,1086.9583333333333,0.05030824948625086,no notes,3,69633,2018-05-11 11:59:50.020230,25.0,UCAMQBP8uIiPZ1kjGy_vpQjA,Gaming
bloodborne tutorial,LagMaldito,testEmail,country not detected,https://www.youtube.com/channel/UCnXauj1BQrnciKhOHfqfdyw/about,395.8181818181818,0.08915173786556424,no notes,3,5131,2018-05-11 11:59:52.305093,12.0,UCnXauj1BQrnciKhOHfqfdyw,Gaming
bloodborne tutorial,Gaming4GamersTV,testEmail,country not detected,https://www.youtube.com/channel/UCb2e0ddz50K0aldWrkjcXNA/about,32544.76923076923,0.044907370202466664,no notes,1,569204,2018-05-11 11:59:54.438504,13.0,UCb2e0ddz50K0aldWrkjcXNA,Gaming
bloodborne tutorial,MikeShowSha,testEmail,IT,https://www.youtube.com/channel/UCfZFwPGOpbWk0z0Fk7tU6yA/about,230078.44444444444,0.07915440434325298,no notes,3,1715484,2018-05-11 11:59:56.234736,9.0,UCfZFwPGOpbWk0z0Fk7tU6yA,Gaming
bloodborne tutorial,SKXproduction,testEmail,FR,https://www.youtube.com/channel/UCZHB1VEu3ouE6lnf_kIUEyA/about,9740.0,0.06194843714350902,no notes,3,9163,2018-05-11 11:59:58.546044,10.0,UCZHB1VEu3ouE6lnf_kIUEyA,Gaming
bloodborne beginner guide,Nothing But Travis,testEmail,US,https://www.youtube.com/channel/UCzegzIzHRrCwkz2ynRUviTw/about,,,no notes,3,3417,2018-05-11 11:59:58.764678,0.0,UCzegzIzHRrCwkz2ynRUviTw,N/A
bloodborne intermediate guide,Mattie-L,testEmail,country not detected,https://www.youtube.com/channel/UCze-pJRI2qpVYSNFcVFc1DA/about,415.1666666666667,0.042392613408269775,no notes,3,556,2018-05-11 12:00:04.575157,6.0,UCze-pJRI2qpVYSNFcVFc1DA,Music
bloodborne intermediate guide,SafetyTrainingNetwork.com,testEmail,country not detected,https://www.youtube.com/channel/UC5X7qwxaUkJJ5kFsXy_CtJQ/about,999.1666666666666,,no notes,3,711,2018-05-11 12:00:06.882567,13.0,UC5X7qwxaUkJJ5kFsXy_CtJQ,Education
bloodborne intermediate guide,MaD Matt,testEmail,country not detected,https://www.youtube.com/channel/UCCisb-nG7cVxr32MKHyeipA/about,72.0,,no notes,3,2,2018-05-11 12:00:08.370242,5.0,UCCisb-nG7cVxr32MKHyeipA,People & Blogs
bloodborne intermediate guide,lapleve134,testEmail,country not detected,https://www.youtube.com/channel/UCnxLlqV2_6vRjW0VqJWqPuA/about,,,no notes,3,0,2018-05-11 12:00:10.445339,8.0,UCnxLlqV2_6vRjW0VqJWqPuA,Entertainment
bloodborne intermediate guide,BacklogGamerGuy,testEmail,US,https://www.youtube.com/channel/UCYdJI3KIobkYkiPZEamwluw/about,14.0,,no notes,3,143,2018-05-11 12:00:13.124603,13.0,UCYdJI3KIobkYkiPZEamwluw,Gaming
bloodborne intermediate guide,Decided Sloth,testEmail,country not detected,https://www.youtube.com/channel/UCBtsGFVUN3MrNkGctoIJcvg/about,4227.333333333333,0.015452208822007712,no notes,3,2215,2018-05-11 12:00:16.703082,20.0,UCBtsGFVUN3MrNkGctoIJcvg,Gaming
bloodborne intermediate guide,xXDemonheart :D,testEmail,country not detected,https://www.youtube.com/channel/UC3yOOqOJ7QMfzdSMLcmFRDw/about,42.25,,no notes,3,18,2018-05-11 12:00:17.529583,4.0,UC3yOOqOJ7QMfzdSMLcmFRDw,People & Blogs
bloodborne intermediate guide,Nathaniel Turner,testEmail,country not detected,https://www.youtube.com/channel/UCdVY_NfR_SFIKnlebJ_K20w/about,,,no notes,3,133,2018-05-11 12:00:18.374691,0.0,UCdVY_NfR_SFIKnlebJ_K20w,N/A
bloodborne intermediate guide,Hazzador,testEmail,GB,https://www.youtube.com/channel/UCq0GmahdVME5lFnMKoX72Kw/about,1191.1666666666667,0.0763607107877431,no notes,3,1837,2018-05-11 12:00:24.103991,25.0,UCq0GmahdVME5lFnMKoX72Kw,Gaming
bloodborne intermediate guide,NowThatsGaming,testEmail,country not detected,https://www.youtube.com/channel/UCxuZm9IJ4pqOitv8RddkkoA/about,98.0909090909091,0.031819586036453504,no notes,3,33,2018-05-11 12:00:26.618852,12.0,UCxuZm9IJ4pqOitv8RddkkoA,Gaming
bloodborne intermediate tutorial,LoadingReadyLive,testEmail,country not detected,https://www.youtube.com/channel/UCpvugL8Qxc8-aXlO0KUtXXQ/about,742.3478260869565,0.022365877943071336,no notes,3,38472,2018-05-11 12:00:33.940155,25.0,UCpvugL8Qxc8-aXlO0KUtXXQ,Gaming
bloodborne intermediate tutorial,Federal Safety Solutions,testEmail,country not detected,https://www.youtube.com/channel/UC9sm36GH3F3CPGrQPhrvJ0g/about,910.1739130434783,0.0027646412534632655,no notes,3,1657,2018-05-11 12:00:38.311003,25.0,UC9sm36GH3F3CPGrQPhrvJ0g,Education
bloodborne intermediate guide,xxxNetrunnerxxx,testEmail,country not detected,https://www.youtube.com/channel/UCyAOKWuq94MCLLbNlyzkqBw/about,,,no notes,3,16,2018-05-11 12:00:38.953881,0.0,UCyAOKWuq94MCLLbNlyzkqBw,N/A
bloodborne intermediate tutorial,Sharp Accent,testEmail,GR,https://www.youtube.com/channel/UCq9_1E5HE4c_xmhzD3r7VMw/about,440.375,0.05194436559750213,no notes,3,23509,2018-05-11 12:00:43.378166,25.0,UCq9_1E5HE4c_xmhzD3r7VMw,Education
bloodborne intermediate tutorial,StringClub,testEmail,country not detected,https://www.youtube.com/channel/UCY5QCFkOAlQcCeoKT5zCO8g/about,141.34782608695653,0.018865989951809697,no notes,3,107267,2018-05-11 12:00:50.602438,25.0,UCY5QCFkOAlQcCeoKT5zCO8g,Education
bloodborne intermediate tutorial,ori hirshfeld,testEmail,country not detected,https://www.youtube.com/channel/UCuTwNWbs2YiIQ9S_Cemt95A/about,,,no notes,3,0,2018-05-11 12:00:52.266074,0.0,UCuTwNWbs2YiIQ9S_Cemt95A,N/A
bloodborne intermediate tutorial,Manukesman,testEmail,MX,https://www.youtube.com/channel/UCL3CpfYKz1XyHyqdgb1raSg/about,352.8695652173913,0.10901306062099557,no notes,3,22555,2018-05-11 12:00:58.429979,25.0,UCL3CpfYKz1XyHyqdgb1raSg,Music
bloodborne intermediate tutorial,StringClub - Member Songs,testEmail,country not detected,https://www.youtube.com/channel/UCzcRpgH0KPbSUB3T6HdzUoQ/about,844.5909090909091,0.014685407955297956,no notes,3,1210,2018-05-11 12:01:03.830207,24.0,UCzcRpgH0KPbSUB3T6HdzUoQ,Education
bloodborne intermediate tutorial,elisabeth vondoritch,testEmail,country not detected,https://www.youtube.com/channel/UCyLpUl800Oowfcv5XFcpGWg/about,,,no notes,3,1,2018-05-11 12:01:04.878509,0.0,UCyLpUl800Oowfcv5XFcpGWg,N/A
bloodborne intermediate tutorial,Gerardo Orona,testEmail,country not detected,https://www.youtube.com/channel/UClM3lU9uAoF5es3u7Zx7tgg/about,,,no notes,3,0,2018-05-11 12:01:05.370591,0.0,UClM3lU9uAoF5es3u7Zx7tgg,N/A
bloodborne intermediate tutorial,King Rampage,testEmail,country not detected,https://www.youtube.com/channel/UCt2CE6E_4UeR-2LqQSOMRMg/about,,,no notes,3,0,2018-05-11 12:01:05.680234,0.0,UCt2CE6E_4UeR-2LqQSOMRMg,N/A
bloodborne intermediate tutorial,Charizzat,testEmail,country not detected,https://www.youtube.com/channel/UC-11CHulsxBudwVD-zIZOhA/about,22.5,,no notes,3,58,2018-05-11 12:01:08.685241,2.0,UC-11CHulsxBudwVD-zIZOhA,Gaming
bloodborne intermediate tutorial,stalkery1,testEmail,country not detected,https://www.youtube.com/channel/UClIUZ0vIAWfvHGdULJhWoeg/about,9.4,,no notes,3,37,2018-05-11 12:01:11.314871,10.0,UClIUZ0vIAWfvHGdULJhWoeg,Gaming
bloodborne pro guide,TechnoZen Gaming,testEmail,US,https://www.youtube.com/channel/UCZ1-nr5i76qb1XEazL-y0rQ/about,160.30769230769232,0.03534868841970569,no notes,3,9061,2018-05-11 13:33:20.680619,13.0,UCZ1-nr5i76qb1XEazL-y0rQ,Gaming
bloodborne pro guide,CalderMane,testEmail,FR,https://www.youtube.com/channel/UCoZHsx32M7K4RWxKEary3Yg/about,2780.6666666666665,0.05563257690262997,no notes,3,17420,2018-05-11 13:33:24.337734,25.0,UCoZHsx32M7K4RWxKEary3Yg,Gaming
bloodborne pro guide,Inside PlayStation,testEmail,DE,https://www.youtube.com/channel/UCP6gDeEEOVpKgzywJ8pfiRw/about,11489.869565217392,0.04195851165677137,no notes,3,148823,2018-05-11 13:33:27.789356,25.0,UCP6gDeEEOVpKgzywJ8pfiRw,Gaming
bloodborne pro guide,BloodSouls,testEmail,PT,https://www.youtube.com/channel/UCoAT6LGAzDIpclZa0tZM9Uw/about,6.384615384615385,,no notes,3,11,2018-05-11 13:33:30.261823,14.0,UCoAT6LGAzDIpclZa0tZM9Uw,Gaming
bloodborne pro tutorial,BurningThumbs,testEmail,country not detected,https://www.youtube.com/channel/UCa5mIn6PcL147vd8CHumNIw/about,6302.5,0.008299514844536662,no notes,3,325,2018-05-11 13:33:35.450017,14.0,UCa5mIn6PcL147vd8CHumNIw,People & Blogs
bloodborne pro tutorial,Visceral Play,testEmail,BR,https://www.youtube.com/channel/UCN-LwUSYOosoIsCtPb3kF4A/about,1112.1,0.1861129309200526,no notes,3,19178,2018-05-11 13:33:38.776390,21.0,UCN-LwUSYOosoIsCtPb3kF4A,Gaming
bloodborne pro strategy,CurtainGuyPlays,testEmail,US,https://www.youtube.com/channel/UCbCWOJ_o58Sb28txoh-XXgA/about,1933.0,0.10553543714433523,no notes,3,8216,2018-05-11 13:33:42.543399,2.0,UCbCWOJ_o58Sb28txoh-XXgA,Gaming
bloodborne pro strategy,Scroll's Adventures,testEmail,US,https://www.youtube.com/channel/UCAlXZl-0aHXygClitdM7R1A/about,15.0,,no notes,3,2861,2018-05-11 13:33:47.538601,25.0,UCAlXZl-0aHXygClitdM7R1A,Gaming
bloodborne pro strategy,Humanity,testEmail,US,https://www.youtube.com/channel/UC_rGLmMrnuhnxAPROV_6nvQ/about,18.130434782608695,,no notes,3,104,2018-05-11 13:33:52.427167,25.0,UC_rGLmMrnuhnxAPROV_6nvQ,Gaming
bloodborne pro strategy,Wyatt Strahan,testEmail,country not detected,https://www.youtube.com/channel/UCU1ORZJV3HeM-Dr_S0bwMwg/about,,,no notes,3,0,2018-05-11 13:33:53.368833,0.0,UCU1ORZJV3HeM-Dr_S0bwMwg,N/A
bloodborne pro strategy,EchoesSometimesSouls,testEmail,country not detected,https://www.youtube.com/channel/UC8c7fxK_41AICDKwuufkcbw/about,14.380952380952381,,no notes,3,41,2018-05-11 13:33:56.833581,22.0,UC8c7fxK_41AICDKwuufkcbw,Entertainment
bloodborne pro methods,DarkProjectMayhem,testEmail,GB,https://www.youtube.com/channel/UC8ZJPdoip8utRtBv14f0FMQ/about,24500.652173913044,0.031157629640145634,- dead channel,0,36814,2018-05-11 13:34:03.565498,25.0,UC8ZJPdoip8utRtBv14f0FMQ,Gaming
bloodborne pro strategy,The Badass Gamer,testEmail,country not detected,https://www.youtube.com/channel/UCiF6QDN_5qMaWcgTsFtXMHQ/about,,,no notes,3,20,2018-05-11 13:34:04.921938,0.0,UCiF6QDN_5qMaWcgTsFtXMHQ,N/A
bloodborne pro methods,MissSkyMax,testEmail,country not detected,https://www.youtube.com/channel/UCu0FVq9h70AHsWCjXSXBZ8g/about,119.5,0.11715481171548117,no notes,3,1350,2018-05-11 13:34:05.682403,2.0,UCu0FVq9h70AHsWCjXSXBZ8g,Gaming
bloodborne pro methods,RonZofo,testEmail,GB,https://www.youtube.com/channel/UCzAx1AMTmpiXgQhX6OikeAg/about,440.6666666666667,0.030257186081694403,no notes,3,391,2018-05-11 13:34:07.252455,3.0,UCzAx1AMTmpiXgQhX6OikeAg,Gaming
bloodborne pro methods,khknight,testEmail,US,https://www.youtube.com/channel/UC3pUd0AxsOY8KpMEXOYgSSA/about,2412.6363636363635,0.03590941633068315,no notes,3,1855,2018-05-11 13:34:09.609550,12.0,UC3pUd0AxsOY8KpMEXOYgSSA,Gaming
bloodborne pro methods,Dave Tach,testEmail,country not detected,https://www.youtube.com/channel/UCnzYnu9Bd33RG9AIy42-m6g/about,,,no notes,3,7,2018-05-11 13:34:10.518445,0.0,UCnzYnu9Bd33RG9AIy42-m6g,N/A
bloodborne pro methods,As Gajje,testEmail,country not detected,https://www.youtube.com/channel/UC19WrSIl2_z5e-J5K1mygBg/about,63.25,0.10276679841897234,no notes,3,26,2018-05-11 13:34:11.833618,9.0,UC19WrSIl2_z5e-J5K1mygBg,Gaming
bloodborne pro methods,Diabolus,testEmail,country not detected,https://www.youtube.com/channel/UCfN-G7SMgF90iPgg3ToYUfA/about,24.666666666666668,0.0,no notes,3,0,2018-05-11 13:34:13.434196,7.0,UCfN-G7SMgF90iPgg3ToYUfA,Gaming
bloodborne pro lessons,Hagazo,testEmail,BR,https://www.youtube.com/channel/UC0thds55Zx_icfe2QyO5eIA/about,58686.4,0.08802720902969001,no notes,3,1252202,2018-05-11 13:34:17.842969,11.0,UC0thds55Zx_icfe2QyO5eIA,Entertainment
bloodborne pro lessons,Maxwell Inc. Studios,testEmail,US,https://www.youtube.com/channel/UC2diN4jkN8aSFIO_-evc5aQ/about,913.5,0.012588943623426382,no notes,3,368,2018-05-11 13:34:18.979951,4.0,UC2diN4jkN8aSFIO_-evc5aQ,Gaming
bloodborne pro lessons,HassanAlHajry,testEmail,country not detected,https://www.youtube.com/channel/UCzr9bpOlVyjxBjKEb30aPNQ/about,5059.181818181818,0.027471933652767157,no notes,3,467000,2018-05-11 13:34:23.669973,25.0,UCzr9bpOlVyjxBjKEb30aPNQ,Gaming
bloodborne pro lessons,LemonEatingKow,testEmail,AU,https://www.youtube.com/channel/UCbyk2T41rAEDWsIhYIRTrNA/about,1763.6363636363637,0.028698453608247423,no notes,3,30663,2018-05-11 13:34:25.835472,12.0,UCbyk2T41rAEDWsIhYIRTrNA,Gaming
bloodborne pro techniques,Beredaman08,testEmail,country not detected,https://www.youtube.com/channel/UC4UiD7YpY9RdcBBd_n04ENg/about,,,no notes,3,5,2018-05-11 13:34:28.945628,0.0,UC4UiD7YpY9RdcBBd_n04ENg,N/A
bloodborne pro techniques,Ken Tan,testEmail,country not detected,https://www.youtube.com/channel/UCiBP_vuUl9Q92h0PY6-p29A/about,0.36363636363636365,,no notes,3,80,2018-05-11 13:34:32.255100,25.0,UCiBP_vuUl9Q92h0PY6-p29A,Gaming
bloodborne pro techniques,Inconspicuous Stick,testEmail,country not detected,https://www.youtube.com/channel/UC5aKI3sMEdzIBeAW4Ihz2Ug/about,8.73913043478261,0.06674958540630183,no notes,3,44,2018-05-11 13:34:35.592545,25.0,UC5aKI3sMEdzIBeAW4Ihz2Ug,People & Blogs
bloodborne pro techniques,Avyon404,testEmail,country not detected,https://www.youtube.com/channel/UCAT3Y1Hdd0JTZusLLqsYyOQ/about,12.818181818181818,0.14893617021276595,no notes,3,656,2018-05-11 13:34:37.894860,12.0,UCAT3Y1Hdd0JTZusLLqsYyOQ,Gaming
bloodborne pro videos,2236gaming,testEmail,country not detected,https://www.youtube.com/channel/UCpzo49iQP4fhdJ-6pfBH5jQ/about,11691.875,0.024614671869710093,no notes,3,6400,2018-05-11 13:34:43.756059,25.0,UCpzo49iQP4fhdJ-6pfBH5jQ,Gaming
bloodborne pro videos,WarriorsLitany,testEmail,US,https://www.youtube.com/channel/UCSdTmEMp3iQk5J1DIwEu0uQ/about,109.0,,no notes,3,90,2018-05-11 13:34:44.876199,2.0,UCSdTmEMp3iQk5J1DIwEu0uQ,Gaming
bloodborne pro videos,iampanax,testEmail,US,https://www.youtube.com/channel/UCxteZJCv3IM7pplDfxf9yeA/about,754.875,0.020614892090301925,no notes,3,28935,2018-05-11 13:34:49.127757,25.0,UCxteZJCv3IM7pplDfxf9yeA,Gaming
bloodborne pro strategy,iconoclast575,testEmail,US,https://www.youtube.com/channel/UCrMLCAtoE6Gh_RSzaPkNv8g/about,,,no notes,3,4186,2018-05-11 13:34:55.984900,0.0,UCrMLCAtoE6Gh_RSzaPkNv8g,N/A
bloodborne pro tactics,Fancy Raptor,testEmail,country not detected,https://www.youtube.com/channel/UCOvMKr3jw9pfYjw7AeGGxrQ/about,36.208333333333336,0.002301495972382048,no notes,3,15,2018-05-11 13:34:59.049282,25.0,UCOvMKr3jw9pfYjw7AeGGxrQ,Gaming
bloodborne pro methods,YOLO KING SWAGDADDY,testEmail,country not detected,https://www.youtube.com/channel/UCie0iwRVG5Ervt2haf-axxg/about,,,no notes,3,4,2018-05-11 13:34:59.245544,0.0,UCie0iwRVG5Ervt2haf-axxg,N/A
bloodborne pro tactics,DulleNL,testEmail,country not detected,https://www.youtube.com/channel/UCrjWP65Y8_PMCDsbUFdt7rw/about,1.125,,no notes,3,2401,2018-05-11 13:35:03.063112,25.0,UCrjWP65Y8_PMCDsbUFdt7rw,Gaming
bloodborne pro tactics,LesserTuna,testEmail,country not detected,https://www.youtube.com/channel/UC5wHoSaQAwFldy_T0BHqzow/about,,,no notes,3,1,2018-05-11 13:35:03.970956,0.0,UC5wHoSaQAwFldy_T0BHqzow,N/A
bloodborne pro tactics,Kibbles,testEmail,country not detected,https://www.youtube.com/channel/UCiZVDQQy8bjEjnoUsbL0xmw/about,7.375,,no notes,3,14,2018-05-11 13:35:07.185443,25.0,UCiZVDQQy8bjEjnoUsbL0xmw,Gaming
bloodborne pro tactics,Jasper Rolls,testEmail,GB,https://www.youtube.com/channel/UCKyREqQR3GjQu4phmN84goA/about,46.5,,no notes,3,1111,2018-05-11 13:35:08.195483,4.0,UCKyREqQR3GjQu4phmN84goA,Gaming
bloodborne pro tactics,Gehab,testEmail,SE,https://www.youtube.com/channel/UCX95JsNRnd_KGU6UXMAMh0A/about,3661.0,0.08563234089046709,no notes,3,114041,2018-05-11 13:35:09.050875,2.0,UCX95JsNRnd_KGU6UXMAMh0A,Gaming
bloodborne pro tactics,Mysik,testEmail,US,https://www.youtube.com/channel/UCUMisB31aLBKrJqrvyVj49w/about,6.48,,no notes,3,29,2018-05-11 13:35:12.936663,25.0,UCUMisB31aLBKrJqrvyVj49w,Gaming
bloodborne pro tactics,Brixie,testEmail,US,https://www.youtube.com/channel/UC2rORAHZEUZqq6jaYJs-f7Q/about,6.666666666666667,,no notes,3,20,2018-05-11 13:35:17.005241,25.0,UC2rORAHZEUZqq6jaYJs-f7Q,Gaming
bloodborne pro overview,NX Gamer,testEmail,GB,https://www.youtube.com/channel/UC7Jo0VTzeyYbZ8cVk3k-EhA/about,7377.166666666667,0.08395273704900255,no notes,3,26756,2018-05-11 13:35:21.253300,6.0,UC7Jo0VTzeyYbZ8cVk3k-EhA,Gaming
